0.000,17.75,17.75,17.75,17.75,17.75,25.19,0,0,0
0.090,18.25,18.50,18.25,18.25,18.31,25.12,4.096209,0.0,0
0.173,18.75,18.75,18.75,18.75,18.75,25.12,4.096149,0.0,0
0.257,18.75,19.25,19.00,18.75,18.94,25.12,4.096061,0.0,0
0.340,19.25,19.25,19.00,19.00,19.12,25.12,4.095957,0.0,0
0.424,19.25,19.50,19.25,19.25,19.31,25.25,4.095868,0.0,0
0.507,19.25,19.50,19.25,19.25,19.31,25.19,4.095794,0.0,0
0.590,19.25,19.50,19.25,19.50,19.38,25.19,4.095691,0.0,0
0.674,19.50,19.50,19.25,19.25,19.38,25.19,4.095646,0.0,0
0.757,19.50,19.50,19.25,19.50,19.44,25.19,4.095587,0.0,0
0.841,19.25,19.50,19.25,19.25,19.31,25.12,4.095498,0.0,0
0.925,19.25,19.50,19.25,19.25,19.31,25.19,4.095439,0.0,0
1.008,19.50,19.50,19.25,19.25,19.38,25.19,4.09535,0.0,0
1.091,19.50,19.50,19.50,19.25,19.44,25.19,4.095321,0.0,0
1.175,19.50,19.50,19.50,19.50,19.50,25.19,4.095276,0.0,0
1.258,19.50,19.75,19.50,19.50,19.56,25.19,0.0,0.0,2
1.342,19.75,19.75,19.75,19.50,19.69,25.19,4.2016,0.7101,2
1.425,19.75,19.75,19.75,19.50,19.69,25.12,4.2017,0.6964,2
1.509,19.75,20.00,19.75,19.75,19.81,25.19,4.2017,0.6666,2
1.592,19.75,20.00,20.00,19.75,19.88,25.19,4.2015,0.6451,2
1.676,19.75,20.00,19.75,19.75,19.81,25.12,4.2016,0.6271,2
1.759,20.00,20.00,19.75,19.75,19.88,25.12,4.2015,0.612,2
1.842,20.00,20.00,19.75,19.75,19.88,25.12,4.2016,0.5994,2
1.926,19.75,20.00,19.75,19.75,19.81,25.12,4.2015,0.5879,2
2.009,20.00,20.00,19.75,19.75,19.88,25.19,4.2016,0.577,2
2.093,19.75,20.00,19.75,19.75,19.81,25.19,4.2016,0.5674,2
2.176,19.75,20.00,19.75,19.50,19.75,25.12,4.2015,0.5591,2
2.260,19.75,20.00,19.75,19.75,19.81,25.12,4.2015,0.5506,2
2.344,20.00,20.00,19.75,19.75,19.88,25.12,4.2016,0.5427,2
2.427,20.00,20.00,19.75,19.75,19.88,25.19,4.2017,0.5357,2
2.511,20.00,20.00,20.00,19.75,19.94,25.12,4.2016,0.5286,2
2.594,20.00,20.25,19.75,19.75,19.94,25.19,4.2016,0.5215,2
2.677,20.00,20.00,20.00,19.75,19.94,25.12,4.2017,0.5157,2
2.761,20.00,20.00,20.00,20.00,20.00,25.19,4.2016,0.5097,2
2.844,20.00,20.00,19.75,19.75,19.88,25.19,4.2016,0.5045,2
2.928,20.00,20.00,20.00,20.00,20.00,25.12,4.2016,0.4992,2
3.011,20.00,20.25,20.00,19.75,20.00,25.19,4.2016,0.4935,2
3.095,20.00,20.25,19.75,19.75,19.94,25.19,4.2016,0.4886,2
3.178,20.00,20.00,20.00,20.00,20.00,25.19,4.2016,0.4836,2
3.262,20.00,20.00,20.00,19.75,19.94,25.12,4.2016,0.4785,2
3.345,20.00,20.00,20.00,20.00,20.00,25.19,4.2017,0.4738,2
3.429,20.00,20.00,20.00,19.75,19.94,25.12,4.2016,0.4688,2
3.512,20.00,20.00,20.00,19.75,19.94,25.12,4.2016,0.4646,2
3.596,19.75,20.00,19.75,19.75,19.81,25.12,4.2016,0.46,2
3.679,20.00,20.00,20.00,19.75,19.94,25.19,4.2016,0.4562,2
3.763,20.00,20.00,20.00,19.75,19.94,25.19,4.2016,0.4521,2
3.846,20.00,20.00,20.00,20.00,20.00,25.19,4.2016,0.4483,2
3.930,20.00,20.25,20.00,20.00,20.06,25.12,4.2016,0.4445,2
