0.000,30.00,30.00,30.00,30.00,30.00,26.25,0,0,0
0.090,30.00,30.00,29.75,29.75,29.88,26.25,4.036145,0.0,0
0.173,29.50,29.25,29.00,29.25,29.25,26.19,4.035909,0.0,0
0.257,28.75,28.50,28.25,28.50,28.50,26.19,4.035657,0.0,0
0.340,28.25,27.50,27.25,27.75,27.69,26.25,4.035449,0.0,0
0.424,27.50,27.00,26.75,27.00,27.06,26.19,4.035183,0.0,0
0.507,26.50,26.25,26.00,26.25,26.25,26.19,4.034931,0.0,0
0.591,26.00,25.25,25.25,25.50,25.50,26.25,4.034664,0.0,0
0.674,25.25,24.75,24.50,24.75,24.81,26.12,4.034412,0.0,0
0.758,24.50,23.75,24.00,24.25,24.12,26.25,4.034161,0.0,0
0.841,23.75,23.50,23.25,23.75,23.56,26.25,4.033969,0.0,0
0.924,23.25,22.75,22.75,23.00,22.94,26.12,4.033672,0.0,0
1.008,22.50,22.25,22.00,22.50,22.31,26.19,4.033436,0.0,0
1.091,22.00,21.50,21.50,22.00,21.75,26.25,4.033184,0.0,0
1.175,21.50,21.00,21.00,21.25,21.19,26.25,4.032947,0.0,0
1.258,20.75,20.50,20.50,20.75,20.62,26.25,4.032665,0.0,0
1.342,20.25,20.00,20.00,20.25,20.12,26.25,4.032443,0.0,0
1.425,19.75,19.50,19.50,19.75,19.62,26.25,4.032207,0.0,0
1.509,19.50,19.00,19.00,19.25,19.19,26.25,4.031984,0.0,0
1.592,19.00,18.75,18.75,19.00,18.88,26.25,4.031717,0.0,0
1.676,18.75,18.50,18.75,18.75,18.69,26.31,4.031495,0.0,0
1.759,18.75,18.50,18.50,18.75,18.62,26.25,4.031259,0.0,0
1.842,18.50,18.50,18.75,18.75,18.62,26.31,4.031022,0.0,0
1.926,19.00,18.75,18.75,19.00,18.88,26.31,4.0308,0.0,0
2.009,19.00,19.00,19.25,19.00,19.06,26.31,4.030607,0.0,0
2.093,19.25,19.25,19.25,19.25,19.25,26.25,4.030399,0.0,0
2.176,19.25,19.25,19.50,19.50,19.38,26.31,4.030208,0.0,0
2.260,19.50,19.50,19.50,19.50,19.50,26.31,4.030014,0.0,0
2.343,19.50,19.25,19.50,19.75,19.50,26.31,4.029852,0.0,0
2.426,19.50,19.50,19.50,19.50,19.50,26.38,4.029718,0.0,0
2.510,19.50,19.50,19.50,19.75,19.56,26.31,4.029555,0.0,0
2.593,19.50,19.50,19.50,19.75,19.56,26.31,4.029348,0.0,0
2.677,19.50,19.50,19.75,19.75,19.62,26.31,4.0292,0.0,0
2.760,19.50,19.50,19.50,19.75,19.56,26.38,4.029052,0.0,0
2.844,19.75,19.50,19.75,19.75,19.69,26.38,4.028904,0.0,0
2.927,19.75,19.50,19.75,19.75,19.69,26.31,4.028786,0.0,0
3.011,19.75,19.75,19.75,19.75,19.75,26.31,4.028608,0.0,0
3.094,19.75,19.50,19.75,19.75,19.69,26.38,4.028444,0.0,0
3.178,19.75,19.75,19.75,19.75,19.75,26.38,4.028341,0.0,0
3.261,19.75,19.75,20.00,20.00,19.88,26.38,4.028193,0.0,0
3.345,19.75,19.75,19.75,20.00,19.81,26.38,4.028075,0.0,0
3.428,19.75,19.75,20.00,20.00,19.88,26.38,4.027942,0.0,0
3.512,19.75,19.75,20.00,20.00,19.88,26.38,4.027823,0.0,0
3.595,20.00,19.75,20.00,20.00,19.94,26.44,4.027675,0.0,0
3.679,19.75,19.75,19.75,19.75,19.75,26.38,4.027542,0.0,0
3.762,19.75,19.75,19.75,19.75,19.75,26.38,4.027438,0.0,0
3.846,20.00,19.75,19.75,20.00,19.88,26.31,4.027349,0.0,0
3.929,19.75,19.75,20.00,20.00,19.88,26.38,4.027246,0.0,0
4.013,19.75,19.75,20.00,20.00,19.88,26.44,4.027097,0.0,0
4.096,20.00,20.00,20.00,20.00,20.00,26.38,4.027009,0.0,0
4.180,20.00,20.00,20.00,20.00,20.00,26.44,4.026905,0.0,0
4.263,20.00,20.00,20.00,20.00,20.00,26.38,4.026815,0.0,0
4.346,20.00,19.75,20.00,20.00,19.94,26.44,4.026697,0.0,0
4.430,20.00,19.75,20.00,20.00,19.94,26.38,4.026608,0.0,0
4.513,19.75,19.75,20.00,20.00,19.88,26.38,4.02649,0.0,0
4.597,20.00,19.75,20.00,20.00,19.94,26.44,4.026402,0.0,0
4.681,20.00,20.00,20.00,20.00,20.00,26.38,4.026298,0.0,0
4.764,20.00,19.75,20.00,20.00,19.94,26.38,4.026223,0.0,0
4.847,19.75,19.75,19.75,20.00,19.81,26.25,4.026134,0.0,0
4.931,20.00,19.75,20.00,20.00,19.94,26.38,4.026001,0.0,0
5.014,20.00,19.75,20.00,20.00,19.94,26.38,4.025913,0.0,0
5.098,20.00,20.00,20.00,20.00,20.00,26.38,4.025853,0.0,0
5.181,20.00,20.00,20.25,20.25,20.12,26.38,4.025764,0.0,0
5.265,20.75,20.75,21.25,21.00,20.94,26.38,4.025661,0.0,0
5.348,21.75,21.75,22.00,21.75,21.81,26.38,4.025631,0.0,0
5.431,22.50,22.25,22.50,22.25,22.38,26.31,4.025572,0.0,0
5.515,22.75,22.75,23.00,22.50,22.75,26.31,4.025528,0.0,0
5.598,23.00,23.00,23.00,23.00,23.00,26.31,4.025468,0.0,0
5.682,23.00,23.00,23.00,23.00,23.00,26.38,4.025424,0.0,0
5.765,23.00,23.00,23.00,23.00,23.00,26.31,4.025394,0.0,0
5.849,23.25,23.25,23.25,23.25,23.25,26.44,4.025365,0.0,0
5.932,23.25,23.25,23.50,23.25,23.31,26.44,4.025306,0.0,0
