0.000,19.75,19.75,19.75,19.75,19.75,24.88,0,0,0
0.088,19.75,19.75,19.75,20.00,19.81,24.94,3.372722,0.0,0
0.171,19.75,19.50,19.25,19.75,19.56,24.88,3.372693,0.0,0
0.255,19.50,19.00,18.75,19.25,19.12,24.94,3.372649,0.0,0
0.338,19.00,18.25,18.25,18.75,18.56,24.88,3.372605,0.0,0
0.422,18.50,17.75,17.50,18.25,18.00,24.88,3.372589,0.0,0
0.506,18.00,17.25,17.00,17.75,17.50,24.94,3.37253,0.0,0
0.589,17.50,16.50,16.50,17.00,16.88,24.94,3.372411,0.0,0
0.673,16.75,16.25,16.00,16.50,16.38,24.88,3.372338,0.0,0
0.756,16.25,15.75,15.50,16.00,15.88,24.94,3.372234,0.0,0
0.840,16.00,15.25,15.50,15.75,15.62,24.88,3.372145,0.0,0
0.923,15.75,15.25,15.25,15.75,15.50,24.94,3.372027,0.0,0
1.006,15.75,15.25,15.50,15.75,15.56,24.88,3.371923,0.0,0
1.090,15.75,15.50,15.75,15.75,15.69,24.88,3.371835,0.0,0
1.173,15.75,15.75,16.00,16.00,15.88,24.88,3.371716,0.0,0
1.257,16.00,16.00,16.00,16.25,16.06,24.94,3.371612,0.0,0
1.340,16.25,16.25,16.50,16.50,16.38,24.94,3.371524,0.0,0
1.424,16.50,16.25,16.50,16.75,16.50,24.94,3.37139,0.0,0
1.507,16.50,16.25,16.50,16.75,16.50,24.94,3.371405,0.0,0
1.591,16.50,16.50,16.50,16.50,16.50,24.88,3.37133,0.0,0
1.674,16.75,16.25,16.50,16.75,16.56,24.94,3.371212,0.0,0
1.758,16.75,16.50,16.50,16.75,16.62,24.94,3.371138,0.0,0
1.841,16.75,16.50,16.50,16.75,16.62,24.94,3.371079,0.0,0
1.925,16.75,16.50,16.75,16.75,16.69,24.94,3.370991,0.0,0
2.008,16.75,16.50,16.50,16.75,16.62,24.94,3.370946,0.0,0
2.092,16.75,16.50,16.75,16.75,16.69,24.94,3.370901,0.0,0
2.175,17.00,16.50,16.75,17.00,16.81,24.94,3.370857,0.0,0
2.259,16.75,16.75,16.75,17.00,16.81,24.94,3.370783,0.0,0
2.342,17.00,16.50,16.75,17.00,16.81,24.94,3.370694,0.0,0
2.426,17.00,16.75,16.75,17.00,16.88,24.94,3.370635,0.0,0
2.509,17.00,16.75,16.75,17.00,16.88,24.94,3.37062,0.0,0
2.593,17.00,16.50,16.75,17.00,16.81,24.94,3.370546,0.0,0
2.676,17.00,16.50,16.75,17.00,16.81,24.94,3.370487,0.0,0
2.759,17.00,16.50,16.75,17.00,16.81,24.94,3.370442,0.0,0
2.843,17.00,16.75,16.75,17.00,16.88,24.94,3.370383,0.0,0
2.926,17.00,16.75,17.00,17.00,16.94,24.94,3.370324,0.0,0
3.010,17.00,16.75,16.75,17.00,16.88,25.00,3.37025,0.0,0
3.093,17.00,16.50,16.75,17.00,16.81,24.94,3.37022,0.0,0
3.177,17.25,16.75,17.00,17.00,17.00,24.94,3.370161,0.0,0
3.260,17.00,16.75,16.75,17.25,16.94,24.94,3.370131,0.0,0
3.344,17.00,16.75,17.00,17.25,17.00,24.94,3.370087,0.0,0
3.427,17.00,16.75,16.75,17.00,16.88,24.94,3.370027,0.0,0
3.510,17.00,16.75,16.75,17.00,16.88,24.94,3.369983,0.0,0
3.594,17.00,16.75,17.00,17.25,17.00,24.94,3.369924,0.0,0
3.677,17.00,16.75,17.00,17.25,17.00,24.94,3.369879,0.0,0
3.761,17.00,17.00,17.00,17.25,17.06,24.94,3.369835,0.0,0
3.844,17.25,17.00,16.75,17.25,17.06,25.00,3.369791,0.0,0
3.928,17.00,16.75,17.00,17.00,16.94,24.94,3.369731,0.0,0
4.011,17.00,16.75,16.75,17.00,16.88,24.94,3.369658,0.0,0
4.095,17.00,16.75,17.00,17.00,16.94,25.00,3.369673,0.0,0
4.178,17.00,16.75,17.00,17.00,16.94,25.00,3.369598,0.0,0
4.262,17.00,16.75,17.00,17.00,16.94,24.94,3.369554,0.0,0
4.345,17.00,16.75,17.00,17.00,16.94,24.94,3.369494,0.0,0
4.429,17.25,17.00,17.00,17.25,17.12,25.00,3.36945,0.0,0
4.512,17.25,17.00,17.00,17.25,17.12,25.00,3.36945,0.0,0
4.595,17.00,17.00,17.00,17.25,17.06,24.94,3.369391,0.0,0
4.679,17.00,16.75,16.75,17.00,16.88,25.00,3.369332,0.0,0
4.762,17.00,16.75,16.75,17.00,16.88,24.94,3.369302,0.0,0
4.846,17.00,16.75,17.00,17.25,17.00,25.00,3.369242,0.0,0
4.929,17.00,16.75,17.00,17.25,17.00,24.94,3.369213,0.0,0
5.013,17.00,16.75,17.00,17.25,17.00,25.00,3.369139,0.0,0
5.096,17.25,16.75,17.00,17.00,17.00,24.94,3.369125,0.0,0
5.180,17.00,16.75,17.00,17.00,16.94,24.94,3.369065,0.0,0
5.263,17.00,16.75,17.00,17.25,17.00,25.00,3.369021,0.0,0
5.346,17.00,16.75,17.00,17.25,17.00,25.00,3.368961,0.0,0
5.430,17.00,16.75,17.00,17.00,16.94,25.00,3.368946,0.0,0
5.513,17.00,16.75,17.00,17.00,16.94,25.00,3.368917,0.0,0
5.597,17.00,16.75,17.00,17.25,17.00,25.00,3.368888,0.0,0
5.680,17.00,17.00,17.00,17.25,17.06,25.00,3.368828,0.0,0
5.764,17.00,16.75,17.00,17.25,17.00,25.06,3.368754,0.0,0
5.847,17.25,16.75,17.00,17.25,17.06,25.00,3.368739,0.0,0
5.931,17.25,17.00,17.00,17.25,17.12,25.00,3.36871,0.0,0
6.014,17.25,16.75,17.00,17.00,17.00,25.00,3.368635,0.0,0
6.097,17.00,16.75,17.00,17.25,17.00,25.06,3.368635,0.0,0
6.181,17.00,16.75,16.75,17.00,16.88,25.00,3.368577,0.0,0
6.264,17.00,16.75,17.00,17.00,16.94,25.00,3.368532,0.0,0
6.348,17.00,16.75,17.00,17.25,17.00,25.00,3.368517,0.0,0
6.431,17.00,16.75,17.00,17.00,16.94,25.00,3.368473,0.0,0
6.515,17.00,16.75,17.00,17.25,17.00,25.00,3.368428,0.0,0
6.598,17.00,17.00,17.00,17.00,17.00,25.00,3.368384,0.0,0
6.682,17.00,16.75,17.00,17.00,16.94,25.06,3.368354,0.0,0
6.765,17.00,16.75,17.00,17.00,16.94,25.00,3.368295,0.0,0
6.848,17.00,16.75,17.00,17.25,17.00,24.94,3.368251,0.0,0
6.932,17.00,17.00,17.00,17.25,17.06,25.00,3.368221,0.0,0
7.015,17.25,16.75,17.00,17.25,17.06,25.06,3.368221,0.0,0
7.099,17.25,16.75,17.00,17.25,17.06,25.00,3.368161,0.0,0
7.182,17.00,16.75,17.00,17.25,17.00,25.00,3.368117,0.0,0
7.266,17.00,16.75,17.00,17.25,17.00,25.06,3.368088,0.0,0
7.349,17.00,17.00,17.00,17.00,17.00,25.00,3.368028,0.0,0
