0.000,25.50,25.25,25.50,25.25,25.38,24.38,0,0,0.0,0
0.000,25.25,25.25,25.25,25.50,25.31,24.31,0,0,0.0,0
0.039,25.50,25.25,25.25,25.25,25.31,24.31,0.000952,0.0,0.0,0
0.073,25.25,25.25,25.25,25.25,25.25,24.38,3.817882,0.0,0.0,0
0.107,25.50,25.25,25.50,25.50,25.44,24.38,3.817956,0.0,0.0,0
0.140,25.50,25.50,25.50,25.50,25.50,24.38,3.818015,0.0,0.0,0
0.174,25.75,25.75,25.75,25.75,25.75,24.38,3.818075,0.0,0.0,0
0.207,25.75,26.00,26.00,26.00,25.94,24.31,3.818119,0.0,0.0,0
0.241,26.00,26.25,26.25,26.25,26.19,24.38,3.818178,0.0,0.0,0
0.274,26.50,26.75,26.75,26.50,26.62,24.38,3.818223,0.0,0.0,0
0.308,27.00,27.25,27.00,27.00,27.06,24.38,3.818252,0.0,0.0,0
0.341,27.25,27.75,27.50,27.25,27.44,24.38,3.818267,0.0,0.0,0
0.374,27.75,28.25,28.00,27.75,27.94,24.38,3.818327,0.0,0.0,0
0.408,28.00,28.75,28.50,28.25,28.38,24.38,3.818341,0.0,0.0,0
0.441,28.75,29.25,29.00,28.50,28.88,24.31,3.818401,0.0,0.0,0
0.475,29.00,30.00,29.25,29.00,29.31,24.38,3.818415,0.0,0.0,0
0.509,29.50,30.50,30.00,29.50,29.88,24.38,3.818445,0.0,0.0,0
0.542,30.00,31.00,30.50,30.25,30.44,24.38,3.818489,0.0,0.0,0
0.575,30.50,31.50,31.00,30.50,30.88,24.31,3.818504,0.0,0.0,0
0.609,31.00,32.00,31.25,31.25,31.38,24.44,3.818563,0.0,0.0,0
0.642,31.50,32.50,31.75,31.50,31.81,24.38,3.818593,0.0,0.0,0
0.676,32.00,33.00,32.25,32.00,32.31,24.38,3.818623,0.0,0.0,0
0.709,32.50,33.25,32.75,32.25,32.69,24.38,3.818667,0.0,0.0,0
0.743,32.75,33.75,33.00,32.75,33.06,24.38,3.818697,0.0,0.0,0
0.776,33.00,34.00,33.25,33.00,33.31,24.38,3.818727,0.0,0.0,0
0.810,33.25,34.25,33.50,33.25,33.56,24.44,3.818771,0.0,0.0,0
0.843,33.50,34.00,33.75,33.50,33.69,24.38,3.818815,0.0,0.0,0
0.877,33.50,34.25,33.75,33.50,33.75,24.38,3.818815,0.0,0.0,0
0.910,33.75,34.25,33.75,33.75,33.88,24.38,3.81883,0.0,0.0,0
0.944,34.00,34.25,34.00,33.75,34.00,24.31,3.818875,0.0,0.0,0
0.977,34.00,34.25,34.00,34.00,34.06,24.44,3.818904,0.0,0.0,0
1.011,34.00,34.25,34.00,34.00,34.06,24.44,3.818934,0.0,0.0,0
1.044,34.00,34.25,34.00,34.00,34.06,24.44,3.818978,0.0,0.0,0
1.078,34.00,34.00,34.00,34.00,34.00,24.38,3.818993,0.0,0.0,0
1.111,34.00,34.00,34.00,34.25,34.06,24.50,3.819008,0.0,0.0,0
1.145,34.00,34.00,34.00,34.00,34.00,24.44,3.819052,0.0,0.0,0
1.178,34.00,34.00,34.00,34.00,34.00,24.44,3.819096,0.0,0.0,0
1.212,34.00,34.00,34.00,34.00,34.00,24.38,3.819067,0.0,0.0,0
1.245,34.00,34.00,34.00,33.75,33.94,24.38,3.819126,0.0,0.0,0
1.279,34.00,34.00,33.75,33.75,33.88,24.38,3.819126,0.0,0.0,0
1.312,34.00,33.75,33.75,33.75,33.81,24.44,3.819156,0.0,0.0,0
