00.00,30.50,30.25,30.25,30.50,30.38,25.06
02.37,30.75,30.50,30.50,30.50,30.56,25.06
04.37,30.50,30.50,30.50,30.75,30.56,25.12
06.41,30.25,30.50,30.25,30.50,30.38,25.12
08.41,30.50,30.50,30.25,30.50,30.44,25.12
10.44,30.25,30.50,30.25,30.25,30.31,25.06
12.43,30.00,30.25,30.00,30.00,30.06,25.00
14.40,30.00,30.00,30.00,30.00,30.00,25.12
16.39,29.75,29.75,29.75,29.50,29.69,25.06
18.42,29.50,29.75,29.50,29.25,29.50,25.06
20.41,29.25,29.25,29.50,29.00,29.25,25.12
22.40,29.00,29.00,29.25,28.75,29.00,25.06
24.60,28.75,28.75,29.00,28.75,28.81,25.06
26.55,28.50,28.75,28.75,28.25,28.56,25.12
28.50,28.25,28.50,28.50,28.00,28.31,25.06
30.54,28.00,28.25,28.25,27.75,28.06,25.06
32.50,27.75,27.75,28.00,27.50,27.75,25.06
34.47,27.25,27.50,27.75,27.25,27.44,25.12
36.48,27.25,27.25,27.50,27.00,27.25,25.12
38.44,27.00,27.00,27.25,26.50,26.94,25.19
40.43,26.50,26.75,27.00,26.50,26.69,25.19
42.48,26.25,26.50,26.75,26.25,26.44,25.19
44.46,26.25,26.50,26.50,26.00,26.31,25.12
46.45,26.00,26.00,26.25,25.75,26.00,25.12
48.44,25.75,25.75,26.00,25.50,25.75,25.06
50.45,25.50,25.75,26.00,25.25,25.62,25.12
52.59,25.25,25.25,25.50,25.00,25.25,25.06
54.59,25.00,25.25,25.25,24.75,25.06,25.19
56.55,24.75,24.75,25.25,24.75,24.88,25.25
58.50,24.50,24.75,25.00,24.25,24.62,25.19
60.49,24.50,24.50,24.75,24.00,24.44,25.06
62.46,24.00,24.25,24.50,23.50,24.06,25.19
64.48,23.75,24.00,24.25,23.50,23.88,25.12
66.50,23.50,23.75,24.00,23.50,23.69,25.25
68.48,23.50,23.75,23.75,23.00,23.50,25.12
70.49,23.25,23.25,23.50,23.00,23.25,25.19
72.52,23.00,23.25,23.25,22.75,23.06,25.06
74.50,22.75,23.00,23.00,22.50,22.81,25.12
76.50,22.50,22.75,22.75,22.25,22.56,25.19
78.69,22.25,22.50,22.75,22.25,22.44,25.19
80.69,22.25,22.50,22.50,22.00,22.31,25.25
82.68,22.00,22.25,22.25,21.75,22.06,25.25
84.74,21.75,22.00,22.00,21.50,21.81,25.19
86.70,21.50,22.00,22.00,21.25,21.69,25.25
88.66,21.25,21.50,21.75,21.25,21.44,25.25
90.67,21.00,21.50,21.50,21.00,21.25,25.25
92.63,21.00,21.25,21.25,20.75,21.06,25.19
94.59,20.75,21.00,21.00,20.50,20.81,25.19
96.58,20.50,21.00,21.00,20.50,20.75,25.25
98.55,20.50,20.50,20.75,20.25,20.50,25.25
100.56,20.25,20.50,20.50,20.00,20.31,25.19
102.60,20.00,20.50,20.50,20.00,20.25,25.25
104.57,20.00,20.25,20.25,19.75,20.06,25.25
106.72,19.75,20.00,20.25,19.50,19.88,25.25
108.75,19.75,20.00,20.00,19.50,19.81,25.25
110.72,19.50,19.75,19.75,19.25,19.56,25.25
112.70,19.25,19.50,19.50,19.25,19.38,25.31
114.73,19.25,19.50,19.50,19.00,19.31,25.25
116.70,19.00,19.25,19.25,18.75,19.06,25.25
118.68,18.75,19.00,19.00,18.50,18.81,25.31
120.72,18.75,18.75,19.00,18.50,18.75,25.25
122.70,18.50,18.75,19.00,18.25,18.62,25.31
124.68,18.25,18.50,18.75,18.25,18.44,25.31
126.71,18.25,18.50,18.50,18.00,18.31,25.25
128.69,18.00,18.50,18.25,18.00,18.19,25.25
130.68,18.00,18.25,18.25,17.75,18.06,25.38
132.87,18.00,18.00,18.25,17.75,18.00,25.31
134.86,17.75,18.00,18.00,17.50,17.81,25.25
136.85,17.50,17.75,17.75,17.50,17.62,25.31
138.91,17.25,17.75,17.75,17.00,17.44,25.25
140.92,17.25,17.50,17.50,17.00,17.31,25.31
142.91,17.00,17.25,17.50,16.75,17.12,25.31
144.93,16.75,17.00,17.25,16.75,16.94,25.25
146.92,16.75,17.00,17.00,16.75,16.88,25.31
148.90,16.75,16.75,17.00,16.50,16.75,25.31
150.92,16.50,16.75,16.75,16.25,16.56,25.25
152.88,16.25,16.75,16.75,16.25,16.50,25.38
154.85,16.25,16.50,16.50,16.25,16.38,25.38
157.04,16.25,16.25,16.50,16.25,16.31,25.38
159.02,16.00,16.25,16.25,16.00,16.12,25.25
161.00,16.00,16.25,16.25,15.75,16.06,25.31
163.00,15.75,16.00,16.00,15.75,15.88,25.31
164.98,15.75,16.00,16.00,15.50,15.81,25.31
166.96,15.50,15.75,15.75,15.50,15.62,25.31
168.97,15.50,15.75,15.75,15.25,15.56,25.38
170.95,15.25,15.50,15.75,15.25,15.44,25.38
172.93,15.00,15.50,15.50,15.25,15.31,25.38
174.96,15.00,15.50,15.25,15.00,15.19,25.31
176.94,15.00,15.25,15.25,15.00,15.12,25.38
178.92,15.00,15.25,15.25,15.00,15.12,25.38
180.96,14.75,15.00,15.00,14.75,14.88,25.38
183.11,14.75,15.00,15.00,14.50,14.81,25.31
185.09,14.50,14.75,15.00,14.50,14.69,25.31
187.11,14.25,14.75,14.75,14.25,14.50,25.31
189.09,14.25,14.50,14.50,14.25,14.38,25.38
191.07,14.00,14.50,14.50,14.25,14.31,25.38
193.10,14.00,14.25,14.25,14.00,14.12,25.31
195.09,14.00,14.25,14.25,14.00,14.12,25.44
197.08,14.00,14.25,14.25,14.00,14.12,25.31
199.12,14.00,14.25,14.25,14.00,14.12,25.38
201.11,14.00,14.25,14.25,13.75,14.06,25.38
203.10,13.75,14.00,14.25,13.75,13.94,25.31
205.14,13.75,14.00,14.25,13.75,13.94,25.38
207.30,13.75,14.00,14.00,13.75,13.88,25.38
209.24,14.00,14.25,14.00,13.75,14.00,25.31
211.25,13.75,14.00,14.00,13.75,13.88,25.38
213.20,13.75,14.25,14.00,14.00,14.00,25.38
215.15,13.75,14.00,14.25,14.00,14.00,25.38
217.14,13.75,14.00,14.25,14.00,14.00,25.38
219.09,14.00,14.25,14.00,14.25,14.12,25.38
221.05,14.00,14.25,14.25,14.25,14.19,25.38
223.05,14.25,14.25,14.25,14.25,14.25,25.38
225.02,14.00,14.50,14.25,14.25,14.25,25.38
227.03,14.25,14.25,14.25,14.25,14.25,25.38
229.04,14.25,14.50,14.25,14.50,14.38,25.38
231.04,14.25,14.50,14.50,14.50,14.44,25.38
233.05,14.25,14.50,14.50,14.50,14.44,25.31
235.05,14.25,14.75,14.50,14.50,14.50,25.38
237.15,14.50,14.75,14.50,14.50,14.56,25.31
239.10,14.50,14.75,14.50,14.75,14.62,25.38
241.10,14.50,15.00,14.75,15.00,14.81,25.31
243.07,14.50,15.00,14.75,15.00,14.81,25.31
245.07,14.75,15.00,14.75,14.75,14.81,25.31
247.09,14.75,15.00,14.75,14.75,14.81,25.31
249.08,14.75,15.00,14.75,15.00,14.88,25.31
251.09,14.75,15.00,15.00,15.00,14.94,25.38
253.09,14.75,15.00,15.00,15.00,14.94,25.31
255.11,14.75,15.00,15.00,15.00,14.94,25.38
257.13,14.75,15.00,15.00,15.00,14.94,25.38
259.14,14.75,15.00,15.00,15.00,14.94,25.25
261.14,15.00,15.00,15.00,15.00,15.00,25.38
263.15,14.75,15.00,15.00,15.00,14.94,25.38
265.15,14.75,15.00,14.75,14.75,14.81,25.31
267.26,14.50,15.00,14.75,15.00,14.81,25.38
269.22,14.50,15.00,15.00,14.75,14.81,25.31
271.23,14.50,15.00,14.75,14.75,14.75,25.31
273.19,14.75,15.00,14.75,14.75,14.81,25.38
275.16,14.50,14.75,14.75,14.75,14.69,25.31
277.17,14.50,14.75,14.75,14.50,14.62,25.38
279.17,14.25,14.75,14.50,14.50,14.50,25.38
281.18,14.50,14.75,14.75,14.50,14.62,25.25
283.19,14.50,14.75,14.75,14.50,14.62,25.31
285.18,14.50,14.75,14.75,14.50,14.62,25.25
287.19,14.50,14.75,14.75,14.75,14.69,25.25
289.20,14.50,14.75,14.75,14.50,14.62,25.25
291.20,14.50,14.75,14.75,14.50,14.62,25.25
293.20,14.50,14.75,14.75,14.50,14.62,25.31
295.37,14.50,14.75,14.75,14.50,14.62,25.31
297.33,14.50,14.75,14.75,14.75,14.69,25.31
299.30,14.50,15.00,14.75,14.75,14.75,25.31
301.33,14.50,14.75,14.75,14.75,14.69,25.31
303.30,14.50,14.75,15.00,14.75,14.75,25.38
305.27,14.50,15.00,14.75,15.00,14.81,25.38
307.28,14.75,15.00,15.00,15.00,14.94,25.38
309.25,14.75,15.00,15.00,15.00,14.94,25.31
311.23,14.75,15.00,15.00,15.00,14.94,25.38
313.23,14.75,15.00,15.00,15.00,14.94,25.31
315.23,14.75,15.00,15.00,14.75,14.88,25.31
317.24,14.75,15.00,15.00,15.00,14.94,25.38
319.23,14.75,15.00,15.00,15.00,14.94,25.31
321.36,14.75,15.00,15.00,14.75,14.88,25.38
323.33,14.50,14.75,14.75,14.75,14.69,25.38
325.35,14.50,14.75,14.75,14.75,14.69,25.38
327.32,14.50,15.00,14.75,14.75,14.75,25.31
329.28,14.50,14.75,14.75,14.75,14.69,25.38
331.30,14.50,15.00,15.00,14.75,14.81,25.31
333.27,14.50,15.00,15.00,14.75,14.81,25.31
335.26,14.50,15.00,15.00,14.75,14.81,25.31
337.28,14.75,15.00,15.00,15.00,14.94,25.38
339.26,14.75,15.00,15.00,15.00,14.94,25.31
341.28,15.00,15.00,15.00,15.00,15.00,25.31
343.31,15.00,15.00,15.00,15.00,15.00,25.38
345.29,15.00,15.00,15.25,15.00,15.06,25.31
347.42,15.00,15.25,15.00,15.00,15.06,25.38
349.46,15.00,15.25,15.25,15.00,15.12,25.38
351.43,15.00,15.25,15.00,15.00,15.06,25.31
353.41,15.00,15.25,15.25,15.00,15.12,25.31
355.44,15.00,15.25,15.00,15.00,15.06,25.31
357.42,15.00,15.00,15.25,15.00,15.06,25.38
359.40,15.00,15.25,15.00,15.00,15.06,25.31
361.43,15.00,15.25,15.00,15.00,15.06,25.31
363.40,15.00,15.25,15.25,15.00,15.12,25.31
365.38,14.75,15.25,15.00,15.00,15.00,25.31
367.42,15.00,15.00,15.00,15.00,15.00,25.31
369.39,15.00,15.00,15.00,15.00,15.00,25.31
371.37,14.75,15.00,15.00,15.00,14.94,25.38
373.50,14.75,15.00,15.00,15.00,14.94,25.38
375.48,14.75,15.00,15.00,15.00,14.94,25.31
377.50,14.75,15.00,15.00,14.75,14.88,25.31
379.48,14.75,15.00,15.00,14.75,14.88,25.31
381.45,14.75,15.00,15.00,14.75,14.88,25.31
383.49,14.75,15.00,15.00,14.75,14.88,25.31
385.48,14.75,15.00,15.00,15.00,14.94,25.31
387.47,14.75,15.00,15.00,15.00,14.94,25.38
389.48,14.75,15.00,15.00,15.00,14.94,25.31
391.47,14.75,14.75,15.00,15.00,14.88,25.38
393.46,14.75,15.00,15.00,15.00,14.94,25.38
395.50,14.75,15.00,14.75,14.75,14.81,25.38
397.66,14.50,15.00,15.00,14.75,14.81,25.31
399.64,14.75,14.75,14.75,14.75,14.75,25.31
401.69,14.75,15.00,14.75,15.00,14.88,25.38
403.68,14.75,15.00,14.75,14.75,14.81,25.31
405.67,14.75,15.00,15.00,14.75,14.88,25.31
407.70,14.75,15.00,15.00,15.00,14.94,25.38
409.69,14.75,14.75,15.00,15.00,14.88,25.38
411.68,14.75,15.00,15.00,14.75,14.88,25.31
413.68,14.75,15.00,15.00,15.00,14.94,25.31
415.63,15.00,15.00,15.00,15.00,15.00,25.31
417.57,14.75,14.75,15.00,15.00,14.88,25.38
419.55,15.00,15.00,15.00,15.00,15.00,25.38
421.50,14.75,15.00,15.00,15.00,14.94,25.25
423.61,15.00,15.00,15.00,15.00,15.00,25.38
425.61,14.75,15.00,15.00,15.00,14.94,25.31
427.56,15.00,15.00,15.00,15.00,15.00,25.31
429.50,15.00,15.00,15.00,15.00,15.00,25.25
431.51,14.75,15.00,15.00,15.00,14.94,25.25
433.50,15.00,15.00,15.00,15.00,15.00,25.38
435.51,15.00,15.00,15.00,15.00,15.00,25.31
437.51,15.00,15.25,15.25,15.00,15.12,25.38
439.52,15.00,15.00,15.00,15.00,15.00,25.38
441.53,15.00,15.00,15.00,15.00,15.00,25.19
443.53,15.00,15.00,15.00,15.00,15.00,25.31
445.53,15.00,15.00,15.00,15.00,15.00,25.31
447.54,15.00,15.00,15.00,15.00,15.00,25.38
449.55,14.75,15.00,15.00,15.00,14.94,25.25
451.56,15.00,15.00,15.00,14.75,14.94,25.25
453.66,14.75,15.00,15.00,15.00,14.94,25.31
455.66,14.75,15.00,15.00,15.00,14.94,25.31
457.61,15.00,15.00,15.00,15.00,15.00,25.31
459.58,14.75,15.00,15.00,15.00,14.94,25.31
461.58,14.75,15.00,15.00,15.00,14.94,25.25
463.58,15.00,15.00,15.00,14.75,14.94,25.31
465.59,14.75,15.00,15.00,15.00,14.94,25.31
467.59,14.75,15.00,15.00,15.00,14.94,25.38
469.60,14.75,15.00,15.00,14.75,14.88,25.31
471.61,14.75,15.00,15.00,15.00,14.94,25.25
473.61,14.75,15.00,15.00,15.00,14.94,25.38
475.62,14.75,15.00,15.00,15.00,14.94,25.38
477.63,14.75,15.00,15.00,15.00,14.94,25.38
479.63,14.75,15.00,15.00,15.00,14.94,25.31
481.64,14.75,15.00,15.00,15.00,14.94,25.31
483.76,14.75,15.00,15.00,15.00,14.94,25.38
485.78,14.75,15.00,15.00,15.00,14.94,25.31
487.73,14.75,15.00,15.00,14.75,14.88,25.31
489.69,15.00,15.00,15.00,15.00,15.00,25.38
491.70,15.00,15.00,15.00,15.00,15.00,25.31
493.67,14.75,14.75,15.00,15.00,14.88,25.38
495.68,15.00,15.00,15.00,15.00,15.00,25.38
497.67,14.75,15.00,15.00,15.00,14.94,25.31
499.69,14.75,15.00,15.00,15.00,14.94,25.31
501.70,15.00,15.00,15.00,15.00,15.00,25.38
503.72,15.00,15.00,14.75,15.00,14.94,25.31
505.70,15.00,15.00,15.00,15.00,15.00,25.31
507.71,15.00,15.00,15.00,15.00,15.00,25.31
509.72,14.75,15.00,15.00,15.00,14.94,25.31
511.83,14.75,15.00,15.00,15.00,14.94,25.31
513.79,15.00,15.00,15.00,15.00,15.00,25.31
515.81,14.75,15.00,15.00,15.00,14.94,25.38
517.77,15.00,15.00,15.00,15.00,15.00,25.38
519.74,14.75,15.00,15.00,15.00,14.94,25.31
521.76,14.75,15.00,15.00,15.00,14.94,25.25
523.75,14.75,15.00,15.00,15.25,15.00,25.31
525.76,15.00,15.00,15.00,15.00,15.00,25.38
527.78,14.75,15.00,15.00,14.75,14.88,25.38
529.77,14.75,15.00,15.00,15.00,14.94,25.38
531.78,14.75,15.00,15.00,14.75,14.88,25.38
533.79,14.75,15.00,15.00,15.00,14.94,25.38
535.78,15.00,15.00,14.75,15.00,14.94,25.38
537.79,14.75,15.00,15.00,15.00,14.94,25.38
539.96,14.75,15.00,15.00,15.00,14.94,25.38
541.92,14.75,15.00,15.00,15.00,14.94,25.31
543.88,14.75,15.00,15.00,15.00,14.94,25.38
545.89,14.75,15.00,15.00,15.00,14.94,25.31
547.85,15.00,15.00,15.00,14.75,14.94,25.38
549.81,15.00,15.00,15.00,15.00,15.00,25.31
551.82,14.75,15.00,15.00,15.00,14.94,25.31
553.83,15.00,15.00,15.00,15.00,15.00,25.31
555.84,15.00,15.00,15.00,15.00,15.00,25.38
557.85,15.00,15.00,15.00,15.00,15.00,25.31
559.84,15.00,15.00,15.00,15.00,15.00,25.31
561.85,15.00,15.00,15.00,15.00,15.00,25.31
563.87,15.00,15.00,15.00,15.00,15.00,25.31
565.85,15.00,15.00,15.00,15.00,15.00,25.31
567.97,15.00,15.00,15.00,15.00,15.00,25.25
569.98,15.00,15.00,15.00,15.00,15.00,25.25
571.94,15.00,15.00,15.00,15.00,15.00,25.31
573.90,14.75,15.00,15.00,15.00,14.94,25.38
575.92,14.75,15.00,15.00,15.00,14.94,25.31
577.89,14.75,15.00,15.00,15.00,14.94,25.31
579.88,15.00,15.00,15.00,15.00,15.00,25.31
581.91,15.00,15.00,15.00,15.00,15.00,25.31
583.88,15.00,15.00,15.00,15.00,15.00,25.38
585.89,15.00,15.00,15.00,15.00,15.00,25.31
587.91,15.00,15.00,15.00,15.00,15.00,25.31
589.90,15.00,15.00,15.00,15.00,15.00,25.38
591.92,15.00,15.00,15.00,15.00,15.00,25.38
594.10,15.00,15.00,15.00,15.00,15.00,25.38
596.07,14.75,15.00,15.00,15.00,14.94,25.19
598.04,15.00,15.00,15.00,15.00,15.00,25.31
600.06,15.00,15.00,15.00,15.00,15.00,25.31
602.04,15.00,15.00,15.00,15.00,15.00,25.31
604.01,15.00,15.00,15.00,15.00,15.00,25.31
606.03,15.00,15.00,15.00,15.00,15.00,25.25
608.00,15.00,15.00,15.00,15.00,15.00,25.38
609.98,15.00,15.00,15.00,15.00,15.00,25.38
612.00,14.75,15.00,15.00,15.00,14.94,25.31
613.97,15.00,15.00,15.00,15.00,15.00,25.38
615.94,15.00,15.00,15.00,15.00,15.00,25.31
617.95,14.75,14.75,15.00,15.00,14.88,25.38
620.08,15.00,15.00,15.00,15.00,15.00,25.38
622.04,15.00,15.00,15.00,15.00,15.00,25.31
624.07,14.75,15.00,15.00,15.00,14.94,25.31
626.04,14.75,15.00,15.00,15.00,14.94,25.31
628.01,15.00,15.00,15.00,15.00,15.00,25.38
630.04,15.00,15.00,15.00,15.00,15.00,25.25
632.01,15.00,15.00,15.00,15.00,15.00,25.31
633.98,15.00,15.00,15.00,15.00,15.00,25.38
636.00,15.00,15.00,15.00,14.75,14.94,25.25
637.98,15.00,15.00,15.00,15.00,15.00,25.31
640.00,15.00,15.00,15.00,14.75,14.94,25.31
642.03,14.75,15.00,15.00,15.00,14.94,25.31
643.99,15.00,15.00,15.00,15.00,15.00,25.38
646.01,14.75,15.00,15.00,14.75,14.88,25.38
648.19,14.75,15.00,15.00,15.00,14.94,25.31
650.16,14.75,15.00,15.00,15.00,14.94,25.31
652.13,14.75,15.00,15.00,15.00,14.94,25.38
654.15,14.75,15.00,15.00,15.00,14.94,25.38
656.12,15.00,15.00,15.00,15.00,15.00,25.31
658.09,15.00,15.00,15.00,15.00,15.00,25.31
660.11,14.75,15.00,15.00,15.00,14.94,25.31
662.08,14.75,15.00,15.00,15.00,14.94,25.25
664.05,15.00,15.00,15.00,15.00,15.00,25.38
666.06,15.00,15.00,15.00,15.00,15.00,25.31
668.04,15.00,15.00,15.00,15.00,15.00,25.38
670.05,14.75,15.00,15.00,15.00,14.94,25.31
672.08,15.00,15.00,15.00,15.00,15.00,25.31
674.22,15.00,15.00,15.00,15.00,15.00,25.31
676.20,15.00,15.00,15.00,15.00,15.00,25.38
678.23,15.00,15.00,15.00,15.00,15.00,25.31
680.21,14.75,15.00,15.00,15.00,14.94,25.31
682.20,14.75,15.00,15.00,15.00,14.94,25.38
684.24,15.00,15.00,15.00,15.00,15.00,25.38
686.22,15.00,15.00,15.00,15.00,15.00,25.38
688.20,15.00,15.00,15.00,15.00,15.00,25.31
690.21,15.00,15.00,15.00,15.00,15.00,25.38
692.19,15.00,15.00,15.00,15.00,15.00,25.38
694.17,14.75,15.00,15.00,15.00,14.94,25.25
696.20,15.00,15.25,15.00,15.00,15.06,25.25
698.35,15.00,15.00,15.00,15.00,15.00,25.38
700.34,15.00,15.00,15.00,15.00,15.00,25.31
