2.920,35.75,35.75,35.75,35.75,35.75,26.75,3.6327,1.9989,0.03276108333333333,2
2.953,35.75,35.50,35.75,35.50,35.62,26.69,3.6332,1.9989,0.03387158333333333,2
2.987,35.75,35.50,35.50,35.75,35.62,26.69,3.6337,1.9989,0.03498208333333333,2
3.020,35.50,35.50,35.50,35.50,35.50,26.69,3.6341,1.9989,0.03609258333333333,2
3.054,35.50,35.25,35.50,35.25,35.38,26.69,3.6346,1.9989,0.03720308333333333,2
3.087,35.50,35.25,35.25,35.50,35.38,26.75,3.6352,1.9989,0.03831358333333333,2
3.120,35.25,35.25,35.25,35.25,35.25,26.75,3.6357,1.9989,0.03942408333333334,2
3.154,35.25,35.00,35.25,35.25,35.19,26.75,3.6363,1.9989,0.04053458333333334,2
3.187,35.25,35.25,35.25,35.25,35.25,26.75,3.6365,1.9989,0.041645083333333346,2
3.221,35.25,35.00,35.25,35.25,35.19,26.75,3.6371,1.9989,0.04275558333333335,2
3.254,35.25,35.00,35.25,35.00,35.12,26.69,3.6376,1.9989,0.04386608333333335,2
3.288,35.00,35.00,35.00,35.00,35.00,26.75,3.6381,1.9988,0.044976555555555575,2
3.321,35.00,34.75,35.00,35.00,34.94,26.75,3.6386,1.9988,0.046086999999999996,2
3.355,35.00,34.75,35.00,35.00,34.94,26.69,3.6391,1.9989,0.047197472222222224,2
3.388,35.00,34.75,34.75,34.75,34.81,26.75,3.6396,1.9988,0.048307944444444445,2
3.422,34.75,34.75,34.75,34.75,34.75,26.69,3.6402,1.9988,0.049418388888888894,2
3.455,34.75,34.50,34.75,34.75,34.69,26.75,3.6407,1.9989,0.050528861111111115,2
3.489,34.75,34.75,34.75,34.75,34.75,26.75,3.6412,1.9988,0.05163933333333334,2
3.522,34.75,34.50,34.75,34.75,34.69,26.69,3.6416,1.9988,0.052749777777777784,2
3.556,34.75,34.50,34.75,34.75,34.69,26.75,3.6422,1.9988,0.05386022222222223,2
3.589,34.75,34.50,34.75,34.75,34.69,26.75,3.6428,1.9988,0.05497066666666666,2
3.623,34.50,34.50,34.75,34.75,34.62,26.75,3.6432,1.9988,0.05608111111111111,2
3.656,34.75,34.50,34.75,34.50,34.62,26.75,3.6437,1.9988,0.05719155555555556,2
3.689,34.75,34.75,34.75,34.50,34.69,26.75,3.6442,1.9988,0.058302,2
3.723,34.50,34.75,34.75,34.75,34.69,26.75,3.6448,1.9988,0.05941244444444445,2
3.757,34.75,34.50,34.75,34.75,34.69,26.75,3.6452,1.9988,0.0605228888888889,2
3.790,34.75,34.75,34.75,34.50,34.69,26.62,3.6459,1.9988,0.06163333333333334,2
3.824,34.75,34.75,34.75,34.50,34.69,26.69,3.6463,1.9988,0.06274377777777779,2
3.857,34.75,34.75,34.75,34.75,34.75,26.75,3.6468,1.9988,0.06385422222222221,2
3.891,34.75,35.00,34.75,34.75,34.81,26.69,3.6473,1.9988,0.06496466666666666,2
3.924,34.75,35.00,35.00,34.75,34.88,26.69,3.6479,1.9988,0.06607511111111111,2
3.958,35.00,35.00,35.00,35.00,35.00,26.75,3.6484,1.9987,0.06718552777777778,2
3.991,35.00,35.00,35.00,35.00,35.00,26.75,3.6489,1.9987,0.06829591666666666,2
4.025,35.00,35.00,35.00,35.00,35.00,26.75,3.6493,1.9987,0.06940630555555555,2
4.058,35.00,35.00,35.25,35.00,35.06,26.75,3.6498,1.9987,0.07051669444444444,2
4.092,35.00,35.00,35.00,35.00,35.00,26.75,3.6505,1.9987,0.07162708333333334,2
4.125,35.00,35.25,35.00,35.00,35.06,26.69,3.6509,1.9987,0.07273747222222222,2
4.159,35.00,35.25,35.25,35.00,35.12,26.75,3.6515,1.9987,0.07384786111111112,2
4.192,35.00,35.25,35.25,35.25,35.19,26.69,3.6519,1.9987,0.07495825000000002,2
4.226,35.00,35.25,35.25,35.25,35.19,26.69,3.6524,1.9987,0.07606863888888891,2
4.259,35.00,35.00,35.25,35.00,35.06,26.75,3.653,1.9987,0.0771790277777778,2
4.293,35.00,35.25,35.00,35.00,35.06,26.75,3.6535,1.9987,0.0782894166666667,2
4.326,35.00,35.25,35.00,35.00,35.06,26.75,3.6539,1.9987,0.07939980555555559,2
4.360,35.00,35.00,35.00,35.00,35.00,26.75,3.6546,1.9987,0.08051019444444449,2
4.393,35.00,35.00,35.00,35.00,35.00,26.75,3.655,1.9987,0.08162058333333333,2
4.426,35.00,35.00,35.00,35.00,35.00,26.75,3.6557,1.9987,0.08273097222222223,2
4.460,35.00,35.00,35.00,35.00,35.00,26.69,3.6562,1.9987,0.08384136111111112,2
4.493,35.00,35.00,35.00,35.00,35.00,26.75,3.6565,1.9987,0.08495175000000002,2
4.527,35.00,35.00,35.00,35.00,35.00,26.69,3.6571,1.9987,0.08606213888888892,2
4.560,35.00,35.00,35.00,35.00,35.00,26.75,3.6576,1.9987,0.08717252777777781,2
4.594,34.75,35.00,35.00,34.75,34.88,26.69,3.6582,1.9986,0.08828288888888892,2
4.627,35.00,34.75,35.00,35.00,34.94,26.75,3.6587,1.9987,0.08939325000000004,2
4.660,34.75,34.75,35.00,35.00,34.88,26.75,3.6592,1.9987,0.09050363888888889,2
4.694,35.00,34.75,35.00,35.00,34.94,26.75,3.6597,1.9987,0.09161402777777779,2
4.728,34.75,35.00,35.00,35.00,34.94,26.75,3.6603,1.9987,0.09272441666666668,2
4.761,34.75,34.75,35.00,34.75,34.81,26.69,3.6607,1.9986,0.0938347777777778,2
4.794,34.75,34.75,35.00,35.00,34.88,26.75,3.6612,1.9986,0.09494511111111113,2
4.828,34.75,34.75,35.00,34.75,34.81,26.81,3.6618,1.9986,0.09605544444444447,2
4.861,34.75,34.75,35.00,34.75,34.81,26.75,3.6622,1.9986,0.09716577777777781,2
4.895,34.75,35.00,35.00,34.75,34.88,26.75,3.6628,1.9986,0.09827611111111115,2
4.928,35.00,35.00,35.00,34.75,34.94,26.75,3.6633,1.9986,0.09938644444444443,2
4.962,34.75,35.00,35.00,34.75,34.88,26.75,3.6638,1.9986,0.10049677777777777,2
4.995,34.75,35.00,35.00,34.75,34.88,26.69,3.6643,1.9986,0.1016071111111111,2
5.029,35.00,35.00,35.00,35.00,35.00,26.75,3.6648,1.9986,0.10271744444444444,2
5.062,35.00,35.00,35.25,35.00,35.06,26.69,3.6654,1.9986,0.10382777777777778,2
5.095,35.00,35.00,35.00,35.00,35.00,26.75,3.6659,1.9985,0.10493808333333333,2
5.129,35.00,35.00,35.00,35.00,35.00,26.75,3.6663,1.9986,0.10604838888888889,2
5.163,35.00,35.00,35.00,35.00,35.00,26.75,3.6669,1.9985,0.10715869444444444,2
5.196,35.00,35.00,35.25,35.00,35.06,26.75,3.6673,1.9985,0.1082689722222222,2
5.230,35.00,35.00,35.25,35.00,35.06,26.75,3.6677,1.9985,0.10937925,2
5.263,35.00,35.00,35.25,35.00,35.06,26.75,3.6683,1.9985,0.11048952777777778,2
5.297,35.00,35.00,35.00,35.00,35.00,26.81,3.6688,1.9985,0.11159980555555556,2
5.330,35.00,35.00,35.25,35.00,35.06,26.75,3.6694,1.9985,0.11271008333333334,2
5.364,35.00,35.00,35.25,35.00,35.06,26.75,3.6698,1.9985,0.11382036111111112,2
5.397,35.00,35.00,35.00,35.00,35.00,26.75,3.6705,1.9985,0.1149306388888889,2
5.431,35.00,35.25,35.00,35.00,35.06,26.81,3.6709,1.9985,0.11604091666666669,2
5.464,35.00,35.25,35.25,35.00,35.12,26.75,3.6714,1.9985,0.11715119444444443,2
5.498,35.00,35.00,35.00,35.00,35.00,26.69,3.6717,1.9985,0.11826147222222223,2
5.531,35.00,35.00,35.00,35.00,35.00,26.75,3.6723,1.9985,0.11937175,2
5.565,35.00,35.00,35.00,35.00,35.00,26.75,3.673,1.9985,0.12048202777777779,2
5.598,35.00,35.00,35.00,35.00,35.00,26.75,3.6733,1.9985,0.12159230555555556,2
5.632,35.00,35.25,35.00,35.00,35.06,26.69,3.6738,1.9985,0.12270258333333335,2
5.665,35.00,35.00,35.00,35.00,35.00,26.75,3.6743,1.9985,0.12381286111111112,2
5.699,35.00,35.00,35.00,35.00,35.00,26.75,3.6748,1.9985,0.12492313888888892,2
5.732,35.00,35.00,35.00,35.00,35.00,26.81,3.6754,1.9984,0.12603338888888888,2
5.765,35.00,35.00,35.00,35.00,35.00,26.69,3.6758,1.9985,0.12714363888888888,2
5.799,35.00,35.00,35.00,35.00,35.00,26.75,3.6763,1.9984,0.12825388888888886,2
5.832,35.00,35.00,35.00,35.00,35.00,26.75,3.6768,1.9984,0.1293641111111111,2
5.866,35.00,35.00,35.00,35.00,35.00,26.75,3.6772,1.9984,0.13047433333333333,2
5.900,35.00,35.00,35.00,35.00,35.00,26.75,3.6778,1.9984,0.13158455555555554,2
5.933,35.00,35.00,35.00,35.00,35.00,26.75,3.6783,1.9984,0.13269477777777777,2
5.967,35.00,35.00,35.00,35.00,35.00,26.75,3.6788,1.9984,0.133805,2
6.000,35.00,35.00,35.00,35.00,35.00,26.81,3.6793,1.9984,0.1349152222222222,2
6.034,35.00,35.00,35.00,35.00,35.00,26.75,3.6799,1.9984,0.13602544444444442,2
6.067,35.00,35.00,35.00,35.00,35.00,26.75,3.6802,1.9984,0.13713566666666663,2
6.101,35.00,35.00,35.00,35.00,35.00,26.81,3.6807,1.9984,0.13824588888888886,2
6.134,34.75,35.00,35.00,35.00,34.94,26.75,3.6813,1.9984,0.1393561111111111,2
6.167,34.75,35.00,35.00,35.00,34.94,26.75,3.6818,1.9984,0.1404663333333333,2
6.201,34.75,35.00,35.00,35.00,34.94,26.81,3.6822,1.9984,0.14157655555555554,2
6.234,35.00,35.00,35.00,35.00,35.00,26.81,3.6827,1.9984,0.14268677777777775,2
6.268,35.00,35.00,35.00,35.00,35.00,26.81,3.6833,1.9984,0.14379699999999998,2
6.301,35.00,35.00,35.00,35.00,35.00,26.81,3.6838,1.9983,0.14490719444444444,2
