0.000,26.25,26.25,26.25,26.25,26.25,25.69,0,0,0.0,0
0.000,26.25,26.25,26.25,26.25,26.25,25.75,0,0,0.0,0
0.058,26.25,26.25,26.25,26.25,26.25,25.75,0.000448,0.0,0.0,0
0.091,26.25,26.25,26.25,26.50,26.31,25.69,0.486938,0.0,0.0,0
0.125,26.25,26.25,26.25,26.25,26.25,25.75,0.814651,0.0,0.0,0
0.158,26.25,26.25,26.00,26.25,26.19,25.75,0.886769,0.041969,1.1658055555555555e-05,0
0.192,26.25,26.00,26.00,26.25,26.12,25.75,1.060118,0.0,2.331611111111111e-05,0
0.225,26.00,26.00,25.75,26.00,25.94,25.75,1.261795,0.0,2.331611111111111e-05,0
0.259,25.75,25.75,25.75,25.75,25.75,25.75,1.213534,0.0,2.331611111111111e-05,0
0.292,25.75,25.50,25.50,25.75,25.62,25.75,1.316305,0.0,2.331611111111111e-05,0
0.326,25.50,25.25,25.25,25.50,25.38,25.69,1.397501,0.0,2.331611111111111e-05,0
0.359,25.25,25.25,25.00,25.25,25.19,25.75,1.580268,0.0,2.331611111111111e-05,0
0.393,25.00,25.00,24.75,25.25,25.00,25.75,1.617023,0.0,2.331611111111111e-05,0
0.426,25.00,24.75,24.50,25.00,24.81,25.69,1.662174,0.0,2.331611111111111e-05,0
0.460,24.75,24.50,24.25,24.75,24.56,25.75,1.664558,0.0,2.331611111111111e-05,0
0.493,24.50,24.25,24.00,24.50,24.31,25.75,1.770424,0.0,2.331611111111111e-05,0
0.527,24.25,24.00,24.00,24.50,24.19,25.75,1.784818,0.0,2.331611111111111e-05,0
0.561,24.00,24.00,23.75,24.25,24.00,25.75,1.815634,0.0,2.331611111111111e-05,0
0.594,24.00,23.75,23.50,24.00,23.81,25.75,1.841283,0.0,2.331611111111111e-05,0
0.627,23.75,23.50,23.25,23.75,23.56,25.69,1.869049,0.0,2.331611111111111e-05,2
0.661,23.25,23.00,23.00,23.25,23.12,25.75,4.2019,0.877,0.0002669272222222222,2
0.849,23.25,23.00,23.00,23.25,23.12,25.81,4.2019,0.872,0.0007527605555555557,2
0.874,23.25,23.00,23.00,23.25,23.12,25.75,4.2019,0.866,0.0012355383333333336,2
0.899,23.00,23.25,23.00,23.25,23.12,25.75,4.2018,0.8616,0.0017154272222222222,2
0.928,23.25,23.25,23.00,23.25,23.19,25.75,4.2018,0.8549,0.0021922327777777776,2
0.961,23.25,23.25,23.25,23.25,23.25,25.75,4.2019,0.8501,0.002665843888888889,2
0.995,23.25,23.25,23.25,23.25,23.25,25.75,4.2018,0.8443,0.0031365105555555555,2
1.028,23.25,23.25,23.25,23.25,23.25,25.75,4.2018,0.8392,0.0036041494444444444,2
1.062,23.25,23.50,23.25,23.50,23.38,25.75,4.2018,0.834,0.004068927222222222,2
1.095,23.50,23.50,23.50,23.50,23.50,25.75,4.2018,0.8303,0.004531232777777778,2
1.129,23.50,23.50,23.50,23.50,23.50,25.75,4.2019,0.826,0.004991316111111112,2
1.162,23.50,23.50,23.50,23.50,23.50,25.75,4.2018,0.8216,0.005448982777777779,2
1.196,23.50,23.75,23.50,23.50,23.56,25.75,4.2018,0.8176,0.005904316111111111,2
1.229,23.50,23.75,23.75,23.75,23.69,25.75,4.2019,0.8146,0.006357705000000001,2
1.262,23.75,24.00,23.75,23.75,23.81,25.75,4.2019,0.811,0.006809260555555556,2
1.296,23.75,24.00,23.75,23.75,23.81,25.75,4.2018,0.8073,0.007258788333333334,2
1.329,24.00,24.00,24.00,24.00,24.00,25.69,4.2018,0.8042,0.0077064272222222225,2
1.363,24.00,24.00,24.00,24.00,24.00,25.81,4.2018,0.8016,0.008152482777777777,2
1.396,24.00,24.25,24.25,24.00,24.12,25.75,4.2018,0.7983,0.008596899444444445,2
1.430,24.25,24.25,24.25,24.00,24.19,25.69,4.2019,0.7958,0.009039705,2
1.463,24.25,24.25,24.25,24.25,24.25,25.75,4.2019,0.7935,0.009481177222222222,2
1.497,24.25,24.50,24.50,24.25,24.38,25.69,4.2019,0.7908,0.009921260555555556,2
1.530,24.50,24.50,24.50,24.50,24.50,25.81,4.2018,0.7881,0.010359843888888888,2
1.564,24.50,24.50,24.50,24.50,24.50,25.75,4.2019,0.7858,0.010797038333333333,2
1.597,24.50,24.75,24.50,24.50,24.56,25.75,4.2018,0.7834,0.011232927222222222,2
1.631,24.50,24.75,24.75,24.75,24.69,25.75,4.2018,0.7815,0.011667621666666668,2
1.664,24.75,24.75,24.75,24.75,24.75,25.75,4.2019,0.7793,0.012101177222222223,2
1.698,24.75,24.75,24.75,24.75,24.75,25.75,4.2019,0.7774,0.012533593888888889,2
1.731,24.75,25.00,25.00,24.75,24.88,25.75,4.2018,0.7753,0.012964899444444443,2
1.765,25.00,25.00,25.00,25.00,25.00,25.75,4.2019,0.7734,0.013395093888888886,2
1.798,25.00,25.00,25.00,25.00,25.00,25.81,4.2019,0.772,0.013824371666666665,2
1.832,25.00,25.25,25.25,25.00,25.12,25.75,4.2019,0.7701,0.014252732777777775,2
1.865,25.25,25.25,25.00,25.25,25.19,25.81,4.2019,0.7681,0.014680010555555555,2
1.899,25.00,25.25,25.25,25.25,25.19,25.81,4.2018,0.7662,0.015106205,2
1.932,25.25,25.25,25.25,25.25,25.25,25.75,4.2018,0.7648,0.015531482777777777,2
1.966,25.25,25.25,25.25,25.25,25.25,25.75,4.2018,0.7632,0.01595592722222222,2
1.999,25.25,25.25,25.25,25.25,25.25,25.75,4.2019,0.7618,0.016379538333333332,2
2.033,25.25,25.25,25.25,25.25,25.25,25.81,4.2019,0.7601,0.01680228833333333,2
2.066,25.25,25.25,25.50,25.25,25.31,25.75,4.2018,0.7585,0.017224121666666665,2
2.100,25.25,25.25,25.25,25.25,25.25,25.69,4.2019,0.7572,0.017645149444444445,2
2.133,25.25,25.25,25.25,25.25,25.25,25.75,4.2018,0.7556,0.018065371666666667,2
2.166,25.25,25.50,25.25,25.25,25.31,25.75,4.2019,0.7544,0.01848481611111111,2
2.200,25.25,25.25,25.25,25.25,25.25,25.75,4.2019,0.7531,0.01890356611111111,2
2.233,25.25,25.25,25.25,25.25,25.25,25.75,4.2018,0.7519,0.019321621666666663,2
2.267,25.25,25.25,25.25,25.25,25.25,25.75,4.2019,0.7505,0.019738955,2
2.300,25.25,25.25,25.00,25.25,25.19,25.75,4.2018,0.749,0.020155482777777775,2
2.334,25.25,25.25,25.25,25.25,25.25,25.75,4.2018,0.7478,0.020571260555555554,2
2.367,25.25,25.25,25.25,25.25,25.25,25.75,4.2019,0.7468,0.02098642722222222,2
2.401,25.25,25.25,25.25,25.25,25.25,25.75,4.2019,0.7455,0.021400955,2
2.434,25.00,25.00,25.00,25.25,25.06,25.75,4.2018,0.7441,0.021814732777777776,2
2.468,25.25,25.00,25.00,25.25,25.12,25.81,4.2018,0.7428,0.022227760555555556,2
2.501,25.00,25.00,25.00,25.00,25.00,25.81,4.2019,0.7417,0.022640121666666665,2
2.535,25.00,25.00,25.00,25.00,25.00,25.75,4.2018,0.7403,0.02305178833333333,2
2.568,25.00,25.00,25.00,25.00,25.00,25.75,4.2019,0.7391,0.023462732777777776,2
