0.000,26.00,26.00,25.75,26.00,25.94,24.56,0,0,0
0.074,26.00,26.00,25.75,26.00,25.94,24.50,3.030838,0.0,0
0.158,26.00,25.75,25.50,25.75,25.75,24.56,3.030542,0.0,0
0.241,25.50,25.25,25.00,25.50,25.31,24.56,3.030216,0.0,0
0.325,25.00,24.75,24.50,25.00,24.81,24.56,3.029846,0.0,0
0.408,24.50,24.25,24.00,24.25,24.25,24.56,3.029416,0.0,0
0.491,24.00,23.50,23.25,23.75,23.62,24.50,3.028913,0.0,0
0.575,23.25,23.00,22.75,23.00,23.00,24.56,3.02838,0.0,0
0.658,22.75,22.50,22.00,22.50,22.44,24.56,3.027773,0.0,0
0.742,22.25,21.75,21.50,22.00,21.88,24.62,3.027136,0.0,0
0.825,21.50,21.25,21.00,21.25,21.25,24.56,3.026469,0.0,0
0.909,21.00,20.50,20.25,20.75,20.62,24.56,3.025699,0.0,0
0.992,20.50,20.00,19.75,20.25,20.12,24.62,3.024915,0.0,0
1.076,19.75,19.50,19.25,19.75,19.56,24.62,3.024056,0.0,0
1.159,19.50,19.00,18.75,19.25,19.12,24.62,3.023153,0.0,0
1.243,19.00,18.50,18.25,18.75,18.62,24.62,3.022175,0.0,0
1.326,18.50,18.25,18.00,18.25,18.25,24.62,3.021183,0.0,0
1.410,18.50,18.25,18.00,18.25,18.25,24.62,3.020147,0.0,0
1.493,18.25,18.00,18.00,18.25,18.12,24.62,3.019065,0.0,0
1.577,18.25,18.25,18.00,18.25,18.19,24.69,3.017999,0.0,0
1.660,18.25,18.25,18.25,18.25,18.25,24.69,3.016963,0.0,0
1.744,18.50,18.50,18.50,18.50,18.50,24.62,3.01594,0.0,0
1.827,18.50,18.75,18.75,18.75,18.69,24.69,3.014949,0.0,0
1.911,18.75,18.75,18.75,19.00,18.81,24.69,3.013971,0.0,0
1.994,19.00,19.00,19.00,19.00,19.00,24.75,3.013068,0.0,0
2.077,19.00,19.25,19.25,19.25,19.19,24.69,3.012164,0.0,0
2.161,19.50,19.25,19.50,19.50,19.44,24.75,3.011306,0.0,0
2.244,19.50,19.50,19.50,19.50,19.50,24.69,3.010491,0.0,0
2.329,19.75,19.75,19.75,19.75,19.75,24.69,3.009706,0.0,0
2.411,19.75,19.75,19.75,20.00,19.81,24.75,3.008921,0.0,0
2.495,20.00,20.00,20.00,20.25,20.06,24.69,3.00821,0.0,0
2.578,20.25,20.00,20.25,20.25,20.19,24.75,3.007485,0.0,0
2.662,20.25,20.25,20.25,20.50,20.31,24.75,3.006833,0.0,0
2.745,20.25,20.25,20.25,20.50,20.31,24.75,3.006196,0.0,0
2.829,20.25,20.25,20.25,20.50,20.31,24.75,3.00559,0.0,0
2.912,20.25,20.25,20.25,20.50,20.31,24.88,3.004997,0.0,0
2.996,20.25,20.25,20.25,20.50,20.31,24.75,3.004375,0.0,0
3.079,20.25,20.00,20.25,20.25,20.19,24.81,3.003753,0.0,0
3.163,20.00,20.00,20.00,20.25,20.06,24.81,3.003116,0.0,0
3.246,20.00,19.75,19.75,20.00,19.88,24.75,3.002524,0.0,0
3.330,20.00,19.75,19.75,20.00,19.88,24.81,3.001828,0.0,0
3.413,20.00,19.75,19.75,20.00,19.88,24.75,3.001221,0.0,0
3.496,20.00,19.75,19.75,20.00,19.88,24.81,3.000584,0.0,0
3.580,20.00,19.75,19.75,20.00,19.88,24.81,2.999933,0.0,0
3.664,20.00,20.00,20.00,20.00,20.00,24.81,2.999296,0.0,0
3.747,20.00,20.00,20.00,20.00,20.00,24.81,2.998688,0.0,0
3.830,20.25,20.00,20.00,20.25,20.12,24.81,2.998067,0.0,0
3.914,20.00,20.00,20.00,20.25,20.06,24.81,2.997489,0.0,0
3.997,20.25,20.00,20.00,20.25,20.12,24.88,2.996882,0.0,0
4.081,20.25,20.00,20.00,20.25,20.12,24.81,2.996364,0.0,0
4.164,20.00,20.00,20.00,20.25,20.06,24.81,2.995772,0.0,0
4.248,20.00,20.00,20.00,20.00,20.00,24.81,2.995224,0.0,0
4.331,20.00,20.00,19.75,20.00,19.94,24.88,2.994646,0.0,0
4.415,20.00,19.75,20.00,20.00,19.94,24.88,2.994039,0.0,0
4.498,19.00,19.75,20.00,20.00,19.69,24.88,2.993491,0.0,0
4.581,20.00,20.00,19.75,20.25,20.00,24.88,2.992899,0.0,0
4.665,20.00,20.00,20.00,20.00,20.00,24.88,2.992321,0.0,0
