0.000,20.50,20.50,20.75,20.50,20.56,26.12,0,0,0
0.090,20.75,20.75,21.00,21.00,20.88,26.19,4.202134,0.0,0
0.174,21.75,22.00,22.25,22.00,22.00,26.12,4.202119,0.0,0
0.257,23.00,23.50,23.75,23.25,23.38,26.19,4.202119,0.0,0
0.341,24.25,24.75,25.00,24.75,24.69,26.19,4.202002,0.0,0
0.424,25.75,26.50,26.75,26.25,26.31,26.19,4.202075,0.0,0
0.507,27.00,27.75,28.00,27.50,27.56,26.19,4.202075,0.0,0
0.591,28.50,29.25,29.50,29.00,29.06,26.12,4.202105,0.0,0
0.674,30.00,30.75,31.00,30.50,30.56,26.19,4.202119,0.0,0
0.758,31.25,32.00,32.25,31.75,31.81,26.12,4.202089,0.0,0
0.841,32.25,32.75,32.75,32.50,32.56,26.12,4.202105,0.0,0
0.925,32.75,32.75,32.75,32.75,32.75,26.19,4.202149,0.0,0
1.008,33.00,32.75,33.00,32.75,32.88,26.12,4.202134,0.0,0
1.092,32.75,33.75,32.75,32.75,33.00,26.19,4.20206,0.0,0
1.175,32.75,32.50,32.75,32.50,32.62,26.12,4.202119,0.0,0
1.259,32.50,32.25,32.50,32.50,32.44,26.19,4.202075,0.0,0
1.342,32.50,32.25,32.25,32.25,32.31,26.12,4.202075,0.0,0
1.426,32.25,32.00,32.25,32.25,32.19,26.12,4.202075,0.0,0
1.509,32.00,32.00,32.25,32.25,32.12,26.19,4.202075,0.0,0
1.593,32.00,31.75,32.00,32.00,31.94,26.19,4.202075,0.0,0
1.676,31.75,31.75,31.75,31.75,31.75,26.19,4.202089,0.0,0
1.759,31.75,31.75,31.75,31.75,31.75,26.06,4.202075,0.0,0
1.843,31.75,31.50,31.50,31.50,31.56,26.12,4.202089,0.0,0
1.926,31.50,31.25,31.25,31.25,31.31,26.12,4.202089,0.0,0
2.010,31.25,31.25,31.25,31.50,31.31,26.19,4.202045,0.0,0
2.093,31.25,31.00,31.25,31.25,31.19,26.12,4.20206,0.0,0
2.177,31.25,31.00,31.00,31.00,31.06,26.12,4.202045,0.0,0
2.260,31.00,31.00,31.00,31.00,31.00,26.12,4.202089,0.0,0
2.344,31.00,30.75,30.75,30.75,30.81,26.12,4.202016,0.0,0
2.427,30.75,30.75,30.75,30.75,30.75,26.19,4.20203,0.0,0
2.511,30.75,30.75,30.75,30.75,30.75,26.12,4.2017,1.969,2
2.594,30.75,30.50,30.50,30.75,30.62,26.19,4.2017,1.9618,2
2.678,30.50,30.50,30.50,30.50,30.50,26.19,4.2017,1.9597,2
2.761,30.50,30.50,30.50,30.50,30.50,26.12,4.2017,1.9553,2
2.845,30.50,30.25,30.50,30.50,30.44,26.19,4.2018,1.9504,2
2.928,30.50,30.25,30.50,30.50,30.44,26.19,4.2017,1.9447,2
3.012,30.25,30.25,30.25,30.25,30.25,26.19,4.2016,1.9398,2
3.095,30.25,30.25,30.25,30.25,30.25,26.12,4.2017,1.9341,2
3.178,30.25,30.00,30.00,30.25,30.12,26.12,4.2017,1.9283,2
3.262,30.00,30.00,30.00,30.00,30.00,26.12,4.2018,1.9223,2
3.345,30.00,30.00,30.00,30.00,30.00,26.12,4.2017,1.9154,2
3.429,30.00,30.00,29.75,30.00,29.94,26.12,4.2017,1.9087,2
3.514,30.00,30.00,30.00,30.00,30.00,26.12,4.2018,1.9025,2
3.596,30.00,30.00,29.75,30.00,29.94,26.19,4.2017,1.8952,2
3.679,29.75,30.00,29.75,30.00,29.88,26.12,4.2018,1.8882,2
3.763,30.00,29.75,30.00,30.00,29.94,26.12,4.2017,1.8819,2
3.846,30.00,29.75,30.00,30.00,29.94,26.19,4.2017,1.8746,2
3.930,30.00,30.00,30.00,30.00,30.00,26.19,4.2017,1.8673,2
4.013,30.00,29.75,29.75,30.00,29.88,26.12,4.2017,1.8603,2
4.096,29.50,29.25,29.00,29.25,29.25,26.25,4.2017,1.8529,2
4.180,29.00,28.50,28.25,28.50,28.56,26.06,4.2018,1.8457,2
4.263,28.25,28.00,27.75,28.25,28.06,26.12,4.2017,1.8375,2
4.347,28.00,27.75,27.75,28.00,27.88,26.12,4.2017,1.8291,2
4.430,28.00,27.75,27.75,28.00,27.88,26.12,4.2017,1.82,2
