00.00,15.75,15.75,15.50,15.75,15.69,21.62
02.79,16.00,15.75,15.75,16.00,15.88,21.69
04.79,16.00,16.00,15.75,16.00,15.94,21.69
06.80,16.00,16.00,15.75,16.00,15.94,21.62
08.81,16.00,15.75,15.75,16.00,15.88,21.62
10.82,16.00,15.75,16.00,15.75,15.88,21.62
12.82,15.75,15.75,15.75,15.75,15.75,21.56
14.83,15.75,15.75,15.50,15.75,15.69,21.62
16.84,15.50,15.50,15.50,15.50,15.50,21.69
18.85,15.25,15.25,15.50,15.25,15.31,21.62
20.86,15.25,15.25,15.25,15.25,15.25,21.62
22.86,15.00,15.00,15.00,15.00,15.00,21.62
24.87,14.75,14.75,14.75,14.75,14.75,21.69
26.88,14.25,14.75,14.75,14.50,14.56,21.62
28.89,14.50,14.50,14.50,14.25,14.44,21.62
30.90,14.25,14.25,14.50,14.00,14.25,21.62
32.91,14.00,14.25,14.25,14.00,14.12,21.62
34.92,13.75,14.00,14.25,13.75,13.94,21.69
36.94,13.75,13.75,14.00,13.50,13.75,21.69
38.95,13.50,13.75,13.75,13.50,13.62,21.69
40.96,13.25,13.25,13.50,13.25,13.31,21.62
45.20,13.25,13.25,13.50,13.25,13.31,21.69
46.97,13.25,13.25,13.50,13.00,13.25,21.62
48.98,13.00,13.00,13.25,13.00,13.06,21.62
51.00,13.00,13.25,13.25,13.25,13.19,21.69
53.00,13.25,13.25,13.25,13.00,13.19,21.69
55.01,13.25,13.25,13.25,13.00,13.19,21.69
57.02,13.25,13.25,13.50,13.25,13.31,21.69
59.02,13.25,13.25,13.25,13.25,13.25,21.62
61.03,13.25,13.25,13.25,13.25,13.25,21.69
63.04,13.25,13.25,13.50,13.50,13.38,21.69
65.05,13.50,13.25,13.50,13.50,13.44,21.75
67.06,13.50,13.50,13.50,13.50,13.50,21.69
69.07,13.50,13.50,13.50,13.75,13.56,21.69
71.08,13.75,13.75,13.50,13.50,13.62,21.62
73.08,13.75,13.75,13.75,13.75,13.75,21.69
75.09,13.75,13.75,13.75,13.75,13.75,21.69
77.10,14.00,14.00,13.75,14.00,13.94,21.62
79.11,14.00,14.00,14.00,14.00,14.00,21.69
81.12,14.00,14.00,14.00,14.00,14.00,21.69
83.12,14.00,14.25,14.00,14.25,14.12,21.69
85.13,14.25,14.00,14.25,14.25,14.19,21.69
87.14,14.25,14.25,14.25,14.25,14.25,21.69
89.15,14.25,14.25,14.25,14.50,14.31,21.69
91.15,14.50,14.50,14.25,14.50,14.44,21.69
93.16,14.50,14.50,14.50,14.50,14.50,21.69
95.16,14.50,14.50,14.50,14.75,14.56,21.75
97.17,14.75,14.50,14.50,14.75,14.62,21.69
99.18,14.75,14.75,14.50,14.75,14.69,21.69
101.19,14.75,14.75,14.50,15.00,14.75,21.75
103.19,14.75,14.75,14.75,15.00,14.81,21.69
105.20,14.75,15.00,14.75,15.00,14.88,21.62
107.21,15.00,15.00,14.75,15.00,14.94,21.69
109.21,15.00,15.00,14.75,15.00,14.94,21.69
111.23,15.00,15.00,15.00,15.25,15.06,21.75
113.23,15.00,15.25,15.00,15.25,15.12,21.75
115.24,15.00,15.00,15.00,15.25,15.06,21.69
117.24,15.25,15.25,15.00,15.25,15.19,21.69
119.25,15.25,15.25,15.25,15.50,15.31,21.69
121.26,15.25,15.25,15.25,15.25,15.25,21.69
123.26,15.25,15.25,15.25,15.25,15.25,21.62
125.26,15.25,15.25,15.25,15.25,15.25,21.69
127.28,15.25,15.25,15.25,15.50,15.31,21.69
129.29,15.25,15.25,15.25,15.25,15.25,21.69
131.30,15.25,15.25,15.25,14.50,15.06,21.69
133.30,15.25,15.25,15.25,15.25,15.25,21.69
135.32,14.50,15.25,15.25,15.25,15.06,21.69
137.33,15.25,15.25,15.00,15.25,15.19,21.69
139.33,15.00,15.25,15.25,15.25,15.19,21.69
141.34,15.00,15.25,15.25,15.25,15.19,21.69
143.35,15.00,15.00,15.25,15.25,15.12,21.69
145.36,15.00,15.00,15.00,15.00,15.00,21.69
147.37,15.00,15.00,15.00,15.00,15.00,21.75
149.38,15.00,15.00,15.00,15.00,15.00,21.69
151.38,15.00,15.00,15.00,15.00,15.00,21.69
153.39,15.00,15.00,15.00,15.00,15.00,21.69
155.40,15.00,15.00,15.00,15.00,15.00,21.75
157.41,15.00,15.00,15.00,15.00,15.00,21.75
159.42,15.00,15.00,15.00,15.00,15.00,21.69
161.43,15.00,15.00,15.00,15.00,15.00,21.75
