0.000,31.00,31.00,31.00,31.00,31.00,25.38,0,0,0
0.090,31.00,30.75,30.50,31.00,30.81,25.38,3.366784,0.0,0
0.173,30.50,30.00,30.00,30.25,30.19,25.38,3.36677,0.0,0
0.256,30.00,29.25,29.00,29.50,29.44,25.38,3.366726,0.0,0
0.340,29.25,28.50,28.25,28.75,28.69,25.38,3.366577,0.0,0
0.423,28.50,27.75,27.50,28.00,27.94,25.38,3.366562,0.0,0
0.507,27.50,26.75,26.75,27.25,27.06,25.38,3.366518,0.0,0
0.590,27.00,26.25,26.00,26.50,26.44,25.38,3.366444,0.0,0
0.674,26.25,25.50,25.25,25.75,25.69,25.31,3.3664,0.0,0
0.757,25.50,24.75,24.50,25.00,24.94,25.38,3.366355,0.0,0
0.841,24.75,24.00,24.00,24.50,24.31,25.38,3.366251,0.0,0
0.924,24.00,23.50,23.50,23.75,23.69,25.38,3.366207,0.0,0
1.008,23.50,23.25,23.25,23.50,23.38,25.38,3.366148,0.0,0
1.091,23.50,23.00,23.25,23.25,23.25,25.38,3.366059,0.0,0
1.175,23.25,23.25,23.25,23.25,23.25,25.38,3.365999,0.0,0
1.258,23.25,23.25,23.50,23.50,23.38,25.38,3.36594,0.0,0
1.342,23.50,23.50,23.50,23.75,23.56,25.38,3.365852,0.0,0
1.425,23.50,23.75,23.75,23.75,23.69,25.38,3.365807,0.0,0
1.509,23.75,24.00,23.75,24.00,23.88,25.44,3.365733,0.0,0
1.592,24.00,24.00,24.00,24.00,24.00,25.44,3.365674,0.0,0
1.675,24.00,24.00,24.00,24.00,24.00,25.38,3.3656,0.0,0
1.759,24.25,24.25,24.25,24.25,24.25,25.38,3.365541,0.0,0
1.842,24.25,24.25,24.50,24.25,24.31,25.44,3.365466,0.0,0
1.926,24.25,24.50,24.50,24.50,24.44,25.44,3.365422,0.0,0
2.009,24.50,24.50,24.50,24.50,24.50,25.44,3.365363,0.0,0
2.093,24.50,24.50,24.50,24.50,24.50,25.38,3.365289,0.0,0
2.176,24.75,24.50,24.75,24.75,24.69,25.44,3.36523,0.0,0
2.260,24.75,24.75,24.75,24.75,24.75,25.44,3.36517,0.0,0
2.343,24.75,24.75,24.75,25.00,24.81,25.50,3.365097,0.0,0
